Prompt,Response
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime B250M-C

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime X370-A

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2 (NVMe, SATA)

**Supported Form Factors:** 2.5"" and 3.5"" HDDs, M.2 SSDs

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150M PRO-VDH

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, PCIe

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B365 Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B365

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B360M Pro-VDH

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** HDD, SSD, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty X370 Gaming K4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz (dual-channel), 2933MHz (single-channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus X Code

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4333 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB-C UASP

**Supported Form Factors:** M.2, SATA, PCI-E

**Form Factor:** ATX
"
I need a motherboard of EVGA - low power range,"**Motherboard Name:** EVGA X99 Classified

**Company:** EVGA

**Socket:** LGA 2011-3

**Chipset:** Intel X99

**Max RAM Speed:** DDR4-1866

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** E-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B250-HD3P

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X370 Killer SLI/ac

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200 MHz (Dual Channel), 3600 MHz (Single Channel)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2, M.2 NVMe

**Supported Form Factors:** M.2 (Key E), M.2 (Key M), U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty AB350 Gaming-ITX/ac

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe NVMe

**Supported Form Factors:** M.2 (2280)

**Form Factor:** Mini-ITX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 970 Pro3

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** 1866 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4, AHCI

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - mid power range,"**Motherboard Name:** Asus TUF Z270 Mark 2

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, U.2 NVMe

**Supported Form Factors:** mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H270 Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe NVMe

**Supported Form Factors:** mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B250-FinTech

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe x4

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250M Mortar Arctic

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H110MSTX-HD3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA & PCIe), UEFI BIOS supported

**Supported Form Factors:** M.2, mSATA

**Form Factor:** Mini-STX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270X-Gaming K5

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA, PCIe NVMe

**Supported Form Factors:** M.2, SATA III

**Form Factor:** ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar A68MD Pro Rev. 1.3

**Company:** Biostar

**Socket:** FM2+

**Chipset:** AMD A70M

**Max RAM Speed:** DDR3-1600

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, IDE

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage III Black Edition

**Company:** Asus

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3-2600 (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II & SATA III, eSATA, USB, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, SSD

**Form Factor:** E-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI X370 Gaming Pro Carbon

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B250M-D3V

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** 

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty Z270 Gaming-ITX/ac

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2

**Form Factor:** Mini-ITX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 990FXA Gaming

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** 2400 MHz (assuming it supports DDR3 RAM)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X570M Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** DDR4 4600MHz (OC), DDR4 3200MHz (Native)

**Memory Type:** DDR4

**Supported Storage Interfaces:** M.2, SATA III, U.2, USB

**Supported Form Factors:** M.2, mSATA, Micro-ATX

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-A320MA-M.2

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, SATA III

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Crosshair II Formula

**Company:** Asus

**Socket:** AM2+

**Chipset:** Nvidia nForce 780a SLI

**Max RAM Speed:** PC2-5300

**Memory Type:** DDR

**Supported Storage Interfaces:** SATA, IDE

**Supported Form Factors:** 3.5"", 2.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B365M-Kylin

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B365

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** HDD, SSD, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty B250M Performance

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** 2400MHz (based on Intel B250 chipset)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe), USB-C (with DisplayPort and Power Delivery)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Biostar - low power range,"**Motherboard Name:** Biostar B350GT5

**Company:** Biostar

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z170-A Pro

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3400 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, PCIe NVMe SSD

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150M Bazooka

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** 2400 MHz ( DDR4 )

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2

**Supported Form Factors:** mSATA, Micro-ATX

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z370 Gaming M5

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4-3840 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI H310M Pro-VD Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel H310

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), M.2 (SATA)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime A320M-E

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** M.2, SATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B550 Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B550

**Max RAM Speed:** 4800 MHz

**Memory Type:** DDR4/DDR5

**Supported Storage Interfaces:** M.2 NVMe, SATA III, USB 3.2 Gen 2

**Supported Form Factors:** M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z270 Extreme4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3866MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, UEFI

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AX370-Gaming K5

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2, U.2, SATA III

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-970A-DS3P FX Rev. 2.1

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3 2400MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, eSATA

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z170X-Gaming 3 Rev. 1.1

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x16

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-X58A-UD3R Rev. 1.0

**Company:** Gigabyte

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3 1600 MHz (PC3-12800)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, PCIe x2, eSATA, IDE

**Supported Form Factors:** 2.5-inch and 3.5-inch hard drives, solid state drives, flash drives, CDs, DVDs

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte B450 I Aorus Pro WiFi

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch drive, M.2 (key A & Key E)

**Form Factor:** Mini-ITX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z270M Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B150M-Plus D3

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** 2400MHz (assuming DDR4 memory)

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 990FXA-GD65

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3-2600 (unbuffered)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4

**Supported Form Factors:** HDD, SSD, USB

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-B150M-D3H DDR3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** PC3-1333 (or 1066MHz)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** None mentioned specifically, but likely supports common storage form factors like SSD and HDD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus IX Code

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe, USB 3.1 Gen 2

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock A320M

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H170N-WIFI

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** M.2, mSATA, PCIe x16

**Form Factor:** Mini-ITX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-970A-UD3P Rev. 2.0

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3 1800 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, IDE, eSATA

**Supported Form Factors:** HDD, SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Striker II NSE

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Nvidia nForce 790i SLI

**Max RAM Speed:** DDR3-1333

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, PCIe x4

**Supported Form Factors:** None (assuming it only supports a single form factor of ATX)

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z370M Mortar

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4333MHz (or up to 2400MHz OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus VIII Gene

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty Z370 Gaming-ITX/ac

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Mini-ITX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI 970A-G43 Plus

**Company:** MSI

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3 2600MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2, USB

**Supported Form Factors:** HDD, SSD, DVD, CD

**Form Factor:** ATX
"
I need a motherboard of MSI - mid power range,"**Motherboard Name:** MSI Z170A Gaming M5

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 SATA

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z170A Krait Gaming

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB-C

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - mid power range,"**Motherboard Name:** Gigabyte X399 Aorus Gaming 7

**Company:** Gigabyte

**Socket:** TR4

**Chipset:** AMD X399

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** M.2 NVMe, SATA, PCIe

**Supported Form Factors:** U.2, M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B450 Gaming Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** DDR4 3200 (OC)

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA

**Form Factor:** ATX
"
I need a motherboard of Asrock - high power range,"**Motherboard Name:** Asrock B550 Steel Legend

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B550

**Max RAM Speed:** DDR4 4733MHz (OC), DDR5 6400MHz (OC)

**Memory Type:** DDR4/DDR5

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4, UFS

**Supported Form Factors:** M.2, PCIe

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z170M-D3H DDR3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR3-1600/1333/1066

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", mSATA, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix X99 Gaming

**Company:** Asus

**Socket:** LGA 2011-3

**Chipset:** Intel X99

**Max RAM Speed:** DDR4-2100 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** mSATA, PCIe M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z170A Gaming Pro Carbon

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2 (SATA Express), M.2 (NGFF)

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus III Extreme

**Company:** Asus

**Socket:** LGA 1156

**Chipset:** Intel P55

**Max RAM Speed:** DDR3-2200 (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, eSATA, USB

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF X299 Mark 2

**Company:** Asus

**Socket:** LGA 2066

**Chipset:** Intel X299

**Max RAM Speed:** DDR4-4700 MHz (OC), DDR4-2666 MHz (non-OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** M.2 (SATA and PCIe), U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z370 Taichi

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4133(O.C.)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H170M Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR3/DDR4 2133 MHz

**Memory Type:** DDR3/DDR4

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of ECS - low power range,"**Motherboard Name:** ECS H110M-C3D

**Company:** ECS

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2

**Supported Form Factors:** HDD, SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270N-WiFi

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** M.2, SATA III, PCIe NVMe

**Supported Form Factors:** M.2, 2.5-inch HDD, SSD

**Form Factor:** Mini-ITX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI A320M Pro-M2

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 2133MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe x2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus X Formula

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4333 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2, USB-C

**Supported Form Factors:** 2.5"", 3.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix X470-F Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD X470

**Max RAM Speed:** 3200 MHz (assuming DDR4 memory)

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe x4, M.2 NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-990XA-UD3 Rev. 3.0

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 990X

**Max RAM Speed:** DDR3 2400MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, IDE, PCIe x2

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
